Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SSH,TCP,UDP,ICMP,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label,Label_Encoded
13.28,17,99.53,149.53696457685425,0.0,0.0,0.02,0.19,0.35,35.0,0.0,0.0,2.0,0.0,0.32,0.05,0.0,0.0,0.35,0.56,0.0,9704.0,60.0,459.0,97.04,82.46075528162575,97.04,0.006706211566925,100.0,6799.776161616169,DDOS-UDP_FRAGMENTATION,15
3.76,17,62.72,1155.0674428979792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.03,90424.0,60.0,1514.0,904.24,580.0542141154831,904.24,0.0008657598495483,100.0,336462.89131313073,DDOS-UDP_FRAGMENTATION,15
4.68,17,63.44,1465.1157266712776,0.0,0.01,0.0,0.0,0.03,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.49,0.0,90573.0,60.0,1514.0,905.73,589.5325464580674,905.73,0.000683889389038,100.0,347548.6233333333,DDOS-UDP_FRAGMENTATION,15
6.12,17,67.77,319.73605772822424,0.02,0.0,0.0,0.05,0.08,8.0,0.0,2.0,0.0,0.0,0.07,0.0,0.0,0.0,0.08,0.46,0.01,86287.0,60.0,1514.0,862.87,596.8613471969669,862.87,0.0031343603134155,100.0,356243.4677777783,DDOS-UDP_FRAGMENTATION,15
4.08,17,70.36,2014.990752083784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,87470.0,60.0,1514.0,874.7,596.3914465984209,874.7,0.0005421495437622,100.0,355682.7575757571,DDOS-UDP_FRAGMENTATION,15
4.4,17,64.46,253.26255699353123,0.0,0.0,0.0,0.01,0.02,2.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.02,0.47,0.01,87281.0,60.0,1514.0,872.81,598.6905019045373,872.81,0.0041793417930603,100.0,358430.31707070675,DDOS-UDP_FRAGMENTATION,15
4.08,17,64.64,3161.26562052488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.51,0.0,93529.0,91.0,1514.0,935.29,582.2500642101533,935.29,0.0003196501731872,100.0,339015.1372727276,DDOS-UDP_FRAGMENTATION,15
4.0,17,64.0,2235.6267189732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,93800.0,362.0,1514.0,938.0,578.9017815893061,938.0,0.000449960231781,100.0,335127.2727272727,DDOS-UDP_FRAGMENTATION,15
3.92,17,63.36,3074.078905900719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,92346.0,60.0,1514.0,923.46,582.5368314535996,923.46,0.0003253102302551,100.0,339349.1599999995,DDOS-UDP_FRAGMENTATION,15
4.0,17,64.0,6658.153821731884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,93800.0,362.0,1514.0,938.0,578.9017815893061,938.0,0.0001502203941345,100.0,335127.2727272727,DDOS-UDP_FRAGMENTATION,15
4.0,17,64.0,1718.336194288196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,92586.0,300.0,1514.0,925.86,579.4296223638615,925.86,0.0005819702148437,100.0,335738.68727272726,DDOS-UDP_FRAGMENTATION,15
4.0,17,64.0,3809.955671826176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,93800.0,362.0,1514.0,938.0,578.9017815893061,938.0,0.0002681803703308,100.0,335127.2727272727,DDOS-UDP_FRAGMENTATION,15
4.24,17,65.05,2212.5824251184285,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.49,0.01,92278.0,60.0,1514.0,922.78,584.4057601746001,922.78,0.0004555392265319,100.0,341530.09252525226,DDOS-UDP_FRAGMENTATION,15
4.0,17,64.0,4710.531103648881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,93800.0,362.0,1514.0,938.0,578.9017815893061,938.0,0.0002150392532348,100.0,335127.2727272727,DDOS-UDP_FRAGMENTATION,15
3.92,17,63.36,1827.08189037432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,92346.0,60.0,1514.0,923.46,582.5368314535996,923.46,0.0005473208427429,100.0,339349.1599999995,DDOS-UDP_FRAGMENTATION,15
4.0,17,64.0,4579.834465287939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,93800.0,362.0,1514.0,938.0,578.9017815893061,938.0,0.000221209526062,100.0,335127.2727272727,DDOS-UDP_FRAGMENTATION,15
4.96,17,66.7,537.3482491967264,0.0,0.02,0.0,0.01,0.02,2.0,2.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.48,0.0,91976.0,60.0,1720.0,919.76,591.9717629083399,919.76,0.0023112511634826,100.0,350430.5680808078,DDOS-UDP_FRAGMENTATION,15
4.32,17,64.0,1294.3305395430364,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.5,0.0,92208.0,66.0,1514.0,922.08,584.0254539907414,922.08,0.000780029296875,100.0,341085.73090909165,DDOS-UDP_FRAGMENTATION,15
5.44,17,69.73,199.2265213314625,0.01,0.0,0.01,0.01,0.04,4.0,0.0,1.0,1.0,0.0,0.03,0.02,0.0,0.0,0.05,0.48,0.02,82157.0,60.0,1514.0,821.57,610.9380145945804,821.57,0.0050194120407104,100.0,373245.2576767677,DDOS-UDP_FRAGMENTATION,15
5.04,17,69.28,790.7648974097445,0.0,0.01,0.0,0.0,0.03,3.0,1.0,0.0,0.0,0.0,0.02,0.04,0.0,0.0,0.03,0.5,0.0,86796.0,60.0,1514.0,867.96,603.9378842901051,867.96,0.0012671780586242,100.0,364740.9680808084,DDOS-UDP_FRAGMENTATION,15
3.92,17,66.54,940.319380519268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.01,90496.0,60.0,1514.0,904.96,590.2401825793572,904.96,0.0010659384727478,100.0,348383.47313131293,DDOS-UDP_FRAGMENTATION,15
4.16,17,64.72,528.3403706428305,0.0,0.0,0.0,0.01,0.02,2.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.47,0.02,89205.0,60.0,1514.0,892.05,593.111950101779,892.05,0.0019538497924804,100.0,351781.7853535352,DDOS-UDP_FRAGMENTATION,15
4.0,17,61.2,1102.754319728249,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.46,0.0,88230.0,60.0,1514.0,882.3,602.5292398286452,882.3,0.0009068298339843,100.0,363041.4848484851,DDOS-UDP_FRAGMENTATION,15
4.0,17,64.0,4681.404096210727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,93800.0,362.0,1514.0,938.0,578.9017815893061,938.0,0.0002136206626892,100.0,335127.2727272727,DDOS-UDP_FRAGMENTATION,15
4.72,17,65.91,5937.57644394111,0.0,0.01,0.0,0.02,0.02,2.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.48,0.0,90763.0,60.0,1514.0,907.63,587.048836524396,907.63,0.0001684284210205,100.0,344626.336464647,DDOS-UDP_FRAGMENTATION,15
4.16,17,62.08,1570.8709574727066,0.01,0.0,0.0,0.01,0.01,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.48,0.0,90420.0,60.0,1514.0,904.2,591.227280298953,904.2,0.0006391286849975,100.0,349549.6969696967,DDOS-UDP_FRAGMENTATION,15
4.0,17,64.0,2855.521363797282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,93800.0,362.0,1514.0,938.0,578.9017815893061,938.0,0.0003529691696166,100.0,335127.2727272727,DDOS-UDP_FRAGMENTATION,15
4.0,17,64.0,1182.3133777208996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,93800.0,362.0,1514.0,938.0,578.9017815893061,938.0,0.0008458185195922,100.0,335127.2727272727,DDOS-UDP_FRAGMENTATION,15
4.32,17,64.0,2701.0187653748567,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.5,0.0,92064.0,66.0,1514.0,920.64,585.9533459554297,920.64,0.0003872609138488,100.0,343341.3236363635,DDOS-UDP_FRAGMENTATION,15
4.0,17,64.0,4007.24576756984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,93800.0,362.0,1514.0,938.0,578.9017815893061,938.0,0.0002495598793029,100.0,335127.2727272727,DDOS-UDP_FRAGMENTATION,15
4.16,17,65.91,2267.473253431508,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.49,0.0,92346.0,60.0,1514.0,923.46,582.5368314535996,923.46,0.0004445886611938,100.0,339349.1599999995,DDOS-UDP_FRAGMENTATION,15
3.92,17,63.2,302.3989733311224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,82279.0,60.0,1514.0,822.79,609.5962116951937,822.79,0.0035856389999389,100.0,371607.5413131314,DDOS-UDP_FRAGMENTATION,15
4.0,17,64.0,3243.8044268456792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,93800.0,362.0,1514.0,938.0,578.9017815893061,938.0,0.0003082919120788,100.0,335127.2727272727,DDOS-UDP_FRAGMENTATION,15
3.92,17,62.72,3189.5847908745245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,92044.0,60.0,1514.0,920.44,586.247962155361,920.44,0.0003135299682617,100.0,343686.6731313136,DDOS-UDP_FRAGMENTATION,15
4.0,17,64.0,3588.862839051938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,93800.0,362.0,1514.0,938.0,578.9017815893061,938.0,0.0002786612510681,100.0,335127.2727272727,DDOS-UDP_FRAGMENTATION,15
4.24,17,70.19,408.1229456673407,0.0,0.01,0.0,0.0,0.01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.48,0.04,86640.0,60.0,1514.0,866.4,605.7918434377914,866.4,0.0024565601348876,100.0,366983.7575757576,DDOS-UDP_FRAGMENTATION,15
17.44,17,121.71,709.531631415391,0.0,0.03,0.0,0.15,0.48,48.0,3.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.49,0.3,0.0,59687.0,60.0,2922.0,596.87,674.9254751976007,596.87,0.0014140200614929,100.0,455524.3970707072,DDOS-UDP_FRAGMENTATION,15
4.051948051948052,17,66.48051948051948,1240.1559327240611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5064935064935064,0.0,71502.0,214.0,1514.0,928.5974025974026,581.879266273924,928.5974025974026,0.0008110133084383,77.0,338583.48051948025,DDOS-UDP_FRAGMENTATION,15
4.32,17,65.27,1874.063482985416,0.01,0.0,0.0,0.01,0.02,2.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.49,0.0,91827.0,60.0,1514.0,918.27,588.7322598927153,918.27,0.0005336093902587,100.0,346605.6738383837,DDOS-UDP_FRAGMENTATION,15
4.52,17,63.19,983.7493755262584,0.0,0.02,0.0,0.0,0.01,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.48,0.0,90606.0,60.0,1514.0,906.06,589.1700346224083,906.06,0.0010165309906005,100.0,347121.3296969697,DDOS-UDP_FRAGMENTATION,15
3.92,17,63.36,1576.9364383520442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,92346.0,60.0,1514.0,923.46,582.5368314535996,923.46,0.0006341505050659,100.0,339349.1599999995,DDOS-UDP_FRAGMENTATION,15
4.44,17,66.96,1582.0278965910034,0.0,0.01,0.0,0.01,0.02,2.0,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.48,0.0,90667.0,60.0,1514.0,906.67,588.3182684138707,906.67,0.0006321096420288,100.0,346118.38494949514,DDOS-UDP_FRAGMENTATION,15
3.84,17,63.35,1597.3189531730798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,88988.0,60.0,1514.0,889.88,593.6948044307618,889.88,0.000626049041748,100.0,352473.52080808044,DDOS-UDP_FRAGMENTATION,15
4.6,17,65.5,729.1715271681023,0.0,0.0,0.0,0.0,0.02,2.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.48,0.0,89016.0,60.0,1514.0,890.16,593.3129502797802,890.16,0.001371431350708,100.0,352020.25696969696,DDOS-UDP_FRAGMENTATION,15
4.0,17,65.91,3107.237100418565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,92654.0,362.0,1514.0,926.54,578.72718961528,926.54,0.0003218388557434,100.0,334925.1600000003,DDOS-UDP_FRAGMENTATION,15
3.92,17,62.71,1209.2489015487874,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.46,0.02,87836.0,60.0,1514.0,878.36,594.887401619887,878.36,0.0008269786834716,100.0,353891.0206060607,DDOS-UDP_FRAGMENTATION,15
4.12,17,65.91,3672.8349007863535,0.0,0.0,0.0,0.01,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.49,0.0,92451.0,165.0,1514.0,924.51,581.0575084979268,924.51,0.0002722787857055,100.0,337627.8281818184,DDOS-UDP_FRAGMENTATION,15
4.68,17,65.41,590.0888023500546,0.0,0.02,0.01,0.0,0.02,2.0,2.0,0.0,1.0,0.0,0.02,0.0,0.0,0.0,0.03,0.46,0.0,87408.0,60.0,1514.0,874.08,597.5953105166692,874.08,0.0016946697235107,100.0,357120.15515151434,DDOS-UDP_FRAGMENTATION,15
4.32,17,69.73,5054.596288262232,0.0,0.0,0.0,0.02,0.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.49,0.0,90870.0,123.0,1514.0,908.7,585.59344845096,908.7,0.0001978516578674,100.0,342919.68686868704,DDOS-UDP_FRAGMENTATION,15
4.24,17,65.04,518.6073052303333,0.0,0.01,0.0,0.0,0.01,1.0,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.48,0.0,90906.0,60.0,1514.0,909.06,585.5816036603729,909.06,0.0019282507896423,100.0,342905.8145454541,DDOS-UDP_FRAGMENTATION,15
4.0,17,64.0,1772.141287814771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,93800.0,362.0,1514.0,938.0,578.9017815893061,938.0,0.0005743694305419,100.0,335127.2727272727,DDOS-UDP_FRAGMENTATION,15
4.0,17,61.72,1113.2118638444697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,88562.0,60.0,1514.0,885.62,598.7031570845693,885.62,0.0008983206748962,100.0,358445.4703030304,DDOS-UDP_FRAGMENTATION,15
4.24,17,62.6,1590.359947371015,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.49,0.0,90384.0,60.0,1514.0,903.84,591.666892360179,903.84,0.0006288003921508,100.0,350069.71151515166,DDOS-UDP_FRAGMENTATION,15
4.48,17,63.31,586.3313888224875,0.0,0.0,0.0,0.01,0.02,2.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.48,0.0,89039.0,60.0,1514.0,890.39,592.9993083444282,890.39,0.0017072510719299,100.0,351648.1796969702,DDOS-UDP_FRAGMENTATION,15
4.88,17,69.5,1519.5707541872118,0.0,0.0,0.0,0.02,0.03,3.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.49,0.0,90780.0,78.0,1514.0,907.8,586.8127056524526,907.8,0.0006580901145935,100.0,344349.151515152,DDOS-UDP_FRAGMENTATION,15
4.0,17,64.0,1459.2537957331924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,92622.0,336.0,1514.0,926.22,579.0479050679974,926.22,0.0006852912902832,100.0,335296.47636363644,DDOS-UDP_FRAGMENTATION,15
4.08,17,63.95,650.2796899224807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.51,0.0,92006.0,60.0,1514.0,920.06,586.5192276852007,920.06,0.0015423798561096,100.0,344004.80444444425,DDOS-UDP_FRAGMENTATION,15
4.24,17,63.9,783.4475544721826,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.48,0.01,90642.0,60.0,1514.0,906.42,588.6598575398084,906.42,0.0012823104858398,100.0,346520.4278787875,DDOS-UDP_FRAGMENTATION,15
5.04,17,65.3,414.6642491206077,0.0,0.02,0.0,0.01,0.04,4.0,2.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.05,0.44,0.0,83654.0,60.0,1514.0,836.54,609.9224560747392,836.54,0.0024122595787048,100.0,372005.40242424223,DDOS-UDP_FRAGMENTATION,15
4.0,17,64.0,5991.606074025399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,93800.0,362.0,1514.0,938.0,578.9017815893061,938.0,0.0002727603912353,100.0,335127.2727272727,DDOS-UDP_FRAGMENTATION,15
4.0,17,62.72,872.8295816590052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,91983.0,60.0,1514.0,919.83,586.8663065104106,919.83,0.0012627005577087,100.0,344412.0617171712,DDOS-UDP_FRAGMENTATION,15
3.92,17,64.0,2586.4581534742606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,92648.0,362.0,1514.0,926.48,578.7859896526364,926.48,0.0003866386413574,100.0,334993.2218181818,DDOS-UDP_FRAGMENTATION,15
6.8,17,68.73,352.34615794951753,0.0,0.01,0.1,0.0,0.04,4.0,1.0,0.0,10.0,0.0,0.13,0.0,0.0,0.0,0.14,0.42,0.01,79179.0,60.0,1514.0,791.79,613.7528916593403,791.79,0.0028453493118286,100.0,376692.612020202,DDOS-UDP_FRAGMENTATION,15
4.0,17,65.91,996.472922086407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,92516.0,230.0,1514.0,925.16,580.2350746190568,925.16,0.0010035490989685,100.0,336672.7418181824,DDOS-UDP_FRAGMENTATION,15
4.0,17,64.0,1852.501402304638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,93800.0,362.0,1514.0,938.0,578.9017815893061,938.0,0.0005398106575012,100.0,335127.2727272727,DDOS-UDP_FRAGMENTATION,15
4.0,17,64.64,1354.3162877503642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.5,0.0,92380.0,94.0,1514.0,923.8,582.0374870776244,923.8,0.0007383894920349,100.0,338767.63636363583,DDOS-UDP_FRAGMENTATION,15
5.0,17,64.0,1713.6814924373043,0.01,0.0,0.01,0.01,0.02,2.0,0.0,1.0,1.0,0.0,0.01,0.0,0.0,0.0,0.03,0.52,0.0,86687.0,60.0,1514.0,866.87,605.1616138593797,866.87,0.0005857276916503,100.0,366220.578888889,DDOS-UDP_FRAGMENTATION,15
4.0,17,64.39,867.8971676405833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.5,0.03,83642.0,60.0,1514.0,836.42,609.5712714272996,836.42,0.0011522102355957,100.0,371577.13494949456,DDOS-UDP_FRAGMENTATION,15
4.24,17,65.91,1871.01212010367,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.5,0.0,93498.0,60.0,1514.0,934.98,582.7121884304933,934.98,0.0005369901657104,100.0,339553.4945454546,DDOS-UDP_FRAGMENTATION,15
4.4,17,66.08,353.93984808861865,0.0,0.0,0.0,0.02,0.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.5,0.0,90316.0,60.0,1514.0,903.16,591.8768763583156,903.16,0.0028353190422058,100.0,350318.23676767683,DDOS-UDP_FRAGMENTATION,15
4.0,17,64.0,1869.4776628320044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,93800.0,362.0,1514.0,938.0,578.9017815893061,938.0,0.0005383992195129,100.0,335127.2727272727,DDOS-UDP_FRAGMENTATION,15
4.0,17,63.36,1559.0411513914753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,93498.0,60.0,1514.0,934.98,582.7121884304933,934.98,0.0006434607505798,100.0,339553.4945454546,DDOS-UDP_FRAGMENTATION,15
4.16,17,65.91,3003.6336033113485,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.49,0.0,92346.0,60.0,1514.0,923.46,582.5368314535996,923.46,0.0003329396247863,100.0,339349.1599999995,DDOS-UDP_FRAGMENTATION,15
4.4,17,65.91,1497.8587243768302,0.0,0.01,0.0,0.0,0.01,1.0,1.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.5,0.0,90490.0,60.0,1514.0,904.9,590.2817936880621,904.9,0.0006676292419433,100.0,348432.5959595958,DDOS-UDP_FRAGMENTATION,15
18.52,6,146.93,159.46729465511518,0.02,0.04,0.04,0.22,0.64,64.0,4.0,2.0,4.0,0.0,0.23,0.12,0.0,0.0,0.68,0.17,0.03,14674.0,60.0,1514.0,146.74,241.345622489718,146.74,0.0063642287254333,100.0,58247.70949494948,DDOS-UDP_FRAGMENTATION,15
4.08,17,64.0,5376.003281252003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,94952.0,362.0,1514.0,949.52,578.7859896526364,949.52,0.0001889514923095,100.0,334993.2218181818,DDOS-UDP_FRAGMENTATION,15
18.56,6,85.3,730.3320036008992,0.01,0.02,0.01,0.24,0.47,47.0,2.0,1.0,1.0,0.0,0.27,0.01,0.0,0.0,0.49,0.49,0.0,28110.0,60.0,4410.0,281.1,720.5224885912007,281.1,0.0013692784309387,100.0,519152.65656565694,DDOS-UDP_FRAGMENTATION,15
4.4,17,67.64,1071.09031849476,0.0,0.02,0.0,0.0,0.01,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.49,0.0,90828.0,60.0,1514.0,908.28,586.4230913088281,908.28,0.0009336400032043,100.0,343892.04202020215,DDOS-UDP_FRAGMENTATION,15
4.32,17,67.48,1689.7866768728722,0.0,0.0,0.0,0.02,0.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.49,0.0,92184.0,85.0,1514.0,921.84,584.2867657635795,921.84,0.0005918002128601,100.0,341391.02464646404,DDOS-UDP_FRAGMENTATION,15
4.12,17,65.27,3382.1486457064984,0.0,0.0,0.0,0.01,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.49,0.0,92107.0,60.0,1514.0,921.07,585.3471257952565,921.07,0.0002956795692443,100.0,342631.2576767678,DDOS-UDP_FRAGMENTATION,15
4.0,17,64.0,2798.4600911401863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,93800.0,362.0,1514.0,938.0,578.9017815893061,938.0,0.0003573393821716,100.0,335127.2727272727,DDOS-UDP_FRAGMENTATION,15
4.24,17,61.12,532.3396370097728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,84428.0,60.0,1514.0,844.28,601.5068633579062,844.28,0.0018797206878662,100.0,361810.5066666668,DDOS-UDP_FRAGMENTATION,15
3.92,17,64.0,1100.2087989339714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,92648.0,362.0,1514.0,926.48,578.7859896526364,926.48,0.0009143185615539,100.0,334993.2218181818,DDOS-UDP_FRAGMENTATION,15
4.08,17,65.91,1594.7438861175326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,92320.0,60.0,1514.0,923.2,582.7927885135804,923.2,0.0006270718574523,100.0,339647.4343434348,DDOS-UDP_FRAGMENTATION,15
4.0,17,65.91,1419.3682001996583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.01,93536.0,98.0,1514.0,935.36,582.1479474560333,935.36,0.0007045483589172,100.0,338896.2327272725,DDOS-UDP_FRAGMENTATION,15
4.56,17,67.58,940.4416661248048,0.0,0.02,0.0,0.0,0.01,1.0,2.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.49,0.0,92058.0,60.0,1514.0,920.58,586.0420431706552,920.58,0.0010657405853271,100.0,343445.27636363613,DDOS-UDP_FRAGMENTATION,15
5.84,17,65.28,1917.659107534748,0.0,0.04,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.04,0.06,0.0,0.0,0.04,0.51,0.0,85412.0,78.0,1514.0,854.12,604.7614151819948,854.12,0.0005278992652893,100.0,365736.3692929292,DDOS-UDP_FRAGMENTATION,15
